transaction_id,transaction_date,transaction_time,customer_id,product_id,product_category,quantity,price,total_amount,payment_method,store_location
1357,2025-05-16,11:34:46,360,533,Grocery,1,1.5,1.5,Debit Card,Chicago
1358,2025-06-17,11:14:29,353,550,Grocery,4,2.5,10,Credit Card,Houston
1359,2025-09-01,16:49:25,469,539,Furniture,2,220,440,UPI,Los Angeles
1360,2025-09-07,8:54:44,438,568,Furniture,5,500,2500,UPI,Dallas
1361,2025-03-15,3:03:33,378,552,Electronics,1,300,300,UPI,Miami
1362,2025-06-09,11:41:38,295,571,Furniture,1,500,500,UPI,Boston
1363,2025-02-04,20:32:44,498,505,Furniture,2,220,440,Credit Card,San Francisco
1364,2025-02-14,21:18:58,457,596,Furniture,3,75,225,Credit Card,Boston
1365,2025-09-08,19:27:49,415,505,Clothing,2,35,70,Cash,Dallas
1366,2025-01-13,8:17:45,293,579,Electronics,4,300,1200,UPI,San Francisco
1367,2025-06-02,22:21:50,216,509,Furniture,3,500,1500,UPI,New York
1368,2025-07-21,19:44:37,376,518,Electronics,3,120,360,UPI,San Francisco
1369,2025-02-01,11:24:02,186,520,Clothing,4,80,320,UPI,Dallas
1370,2025-07-13,0:09:42,329,550,Clothing,4,35,140,Credit Card,San Francisco
1371,2025-02-15,1:44:28,359,534,Grocery,3,4,12,UPI,Chicago
1372,2025-06-16,15:05:36,379,538,Clothing,2,80,160,Credit Card,Los Angeles
1373,2025-08-03,11:40:47,435,530,Electronics,2,799.99,1599.98,Credit Card,Dallas
1374,2025-06-06,23:56:02,367,584,Clothing,5,80,400,Credit Card,Los Angeles
1375,2025-05-16,23:34:43,293,567,Electronics,1,120,120,Credit Card,Chicago
1376,2025-05-06,22:48:02,343,594,Clothing,5,60,300,UPI,Boston
1377,2025-03-24,0:25:02,129,544,Electronics,2,300,600,Cash,Miami
1378,2025-08-22,0:35:07,440,561,Electronics,1,300,300,UPI,Dallas
1379,2025-01-08,19:36:34,322,523,Furniture,3,500,1500,Credit Card,Miami
1380,2025-03-11,13:13:42,353,599,Electronics,1,120,120,Cash,Boston
1381,2025-05-24,22:27:02,449,585,Clothing,2,60,120,Credit Card,Miami
1382,2025-03-05,2:40:07,204,512,Clothing,3,55,165,Cash,Miami
1383,2025-08-24,4:21:32,412,586,Clothing,2,55,110,Credit Card,Boston
1384,2025-08-13,7:23:57,101,593,Furniture,2,500,1000,Debit Card,San Francisco
1385,2025-06-18,0:06:01,129,541,Furniture,3,75,225,UPI,Miami
1386,2025-08-07,21:59:31,236,509,Electronics,2,120,240,Credit Card,New York
1387,2025-06-08,1:32:50,390,535,Furniture,2,150,300,Credit Card,Houston
1388,2025-03-03,6:29:05,389,520,Grocery,5,3.2,16,Debit Card,San Francisco
1389,2025-03-29,10:00:54,486,556,Grocery,1,2.5,2.5,Cash,Miami
1390,2025-03-15,21:57:44,439,585,Electronics,1,450,450,Debit Card,Dallas
1391,2025-06-02,5:28:34,242,560,Clothing,4,80,320,Debit Card,Dallas
1392,2025-05-30,13:01:07,372,528,Electronics,2,799.99,1599.98,Credit Card,San Francisco
1393,2025-08-17,10:35:32,438,506,Electronics,2,450,900,Cash,Los Angeles
1394,2025-02-25,20:53:31,223,507,Grocery,3,2.5,7.5,Credit Card,Miami
1395,2025-01-02,11:02:47,224,526,Electronics,5,300,1500,Debit Card,Chicago
1396,2025-04-01,22:34:10,170,592,Clothing,5,55,275,Cash,Houston
1397,2025-04-21,22:13:47,446,512,Electronics,1,450,450,Debit Card,Miami
1398,2025-04-26,2:35:33,497,589,Furniture,1,500,500,Credit Card,Houston
1399,2025-02-24,9:35:10,209,514,Grocery,5,2.5,12.5,UPI,Houston
1400,2025-04-24,18:26:15,260,594,Electronics,3,450,1350,Credit Card,Miami
1401,2025-03-05,8:10:56,429,511,Furniture,5,500,2500,Debit Card,Chicago
1402,2025-02-10,15:46:09,307,557,Grocery,1,3.2,3.2,Credit Card,Los Angeles
1403,2025-03-26,14:06:28,252,598,Electronics,4,120,480,Debit Card,Boston
1404,2025-07-09,20:14:00,136,574,Clothing,3,80,240,Debit Card,Chicago
1405,2025-03-09,0:23:49,464,575,Electronics,4,120,480,UPI,Boston
1406,2025-08-21,1:08:16,117,553,Grocery,3,4,12,Cash,Houston
1407,2025-04-02,18:59:24,455,562,Electronics,5,300,1500,Credit Card,Boston
1408,2025-08-04,9:43:13,100,538,Furniture,2,220,440,Credit Card,Los Angeles
1409,2025-06-24,21:23:19,118,514,Furniture,5,500,2500,Credit Card,Miami
1410,2025-05-27,20:56:50,433,537,Electronics,1,300,300,Cash,New York
1411,2025-05-04,14:53:01,229,523,Grocery,5,2.5,12.5,Debit Card,Miami
1412,2025-02-07,1:27:55,100,521,Electronics,3,799.99,2399.97,Cash,San Francisco
1413,2025-01-06,23:10:16,292,540,Electronics,4,450,1800,Cash,Miami
1414,2025-07-28,11:45:35,333,566,Electronics,3,120,360,Credit Card,Boston
1415,2025-03-22,18:52:52,382,526,Clothing,5,35,175,Credit Card,San Francisco
1416,2025-03-15,7:15:30,332,547,Clothing,4,60,240,Cash,Los Angeles
1417,2025-03-06,0:39:28,408,555,Clothing,2,80,160,UPI,San Francisco
1418,2025-02-21,7:06:53,251,501,Furniture,2,220,440,Cash,Los Angeles
1419,2025-06-29,7:07:35,321,582,Furniture,4,220,880,Debit Card,Miami
1420,2025-01-12,15:03:50,273,552,Electronics,2,120,240,Debit Card,Los Angeles
1421,2025-04-29,12:52:29,390,583,Clothing,2,55,110,Credit Card,New York
1422,2025-05-10,21:21:19,300,525,Grocery,3,3.2,9.6,Credit Card,Dallas
1423,2025-03-14,12:37:03,445,599,Clothing,5,80,400,Cash,Houston
1424,2025-01-13,9:22:11,228,552,Electronics,3,450,1350,Cash,Boston
1425,2025-06-17,21:06:23,226,544,Grocery,4,2.5,10,Debit Card,Chicago
1426,2025-09-08,14:54:27,313,593,Grocery,5,4,20,UPI,Chicago
1427,2025-08-20,20:01:11,275,573,Electronics,4,450,1800,Debit Card,New York
1428,2025-01-15,17:36:10,226,598,Furniture,1,75,75,UPI,Miami
1429,2025-07-10,20:48:55,194,520,Grocery,5,4,20,Debit Card,Boston
1430,2025-07-17,7:47:32,172,514,Electronics,4,450,1800,Cash,Los Angeles
1431,2025-02-19,14:18:10,188,559,Furniture,2,150,300,UPI,Los Angeles
1432,2025-03-18,13:32:47,118,579,Clothing,1,80,80,UPI,Los Angeles
1433,2025-08-24,2:05:24,126,504,Clothing,1,60,60,Debit Card,San Francisco
1434,2025-05-02,16:46:09,478,557,Furniture,1,220,220,Credit Card,Dallas
1435,2025-03-17,6:10:36,448,542,Electronics,3,120,360,Cash,Chicago
1436,2025-04-01,14:25:39,356,528,Furniture,1,150,150,UPI,New York
1437,2025-06-29,11:53:55,376,540,Grocery,2,2.5,5,UPI,Chicago
1438,2025-08-24,8:44:16,498,517,Furniture,5,220,1100,Credit Card,Miami
1439,2025-06-25,19:03:34,412,534,Grocery,2,1.5,3,Debit Card,San Francisco
1440,2025-06-01,11:19:26,313,558,Clothing,2,60,120,UPI,Boston
1441,2025-07-02,12:49:57,199,568,Grocery,2,3.2,6.4,Cash,Houston
1442,2025-05-17,2:12:52,312,577,Electronics,4,450,1800,Debit Card,New York
1443,2025-08-22,7:02:51,220,510,Clothing,3,55,165,UPI,New York
1444,2025-02-15,8:52:34,337,506,Furniture,2,150,300,Debit Card,Houston
1445,2025-05-25,18:55:21,122,521,Clothing,4,80,320,UPI,Miami
1446,2025-08-29,9:13:46,208,521,Electronics,3,450,1350,Debit Card,Los Angeles
1447,2025-08-28,18:02:02,193,568,Grocery,5,2.5,12.5,Debit Card,Houston
1448,2025-01-25,14:55:30,337,599,Clothing,2,35,70,Cash,New York
1449,2025-05-10,3:53:53,330,583,Clothing,3,55,165,Credit Card,New York
1450,2025-07-18,10:23:03,472,501,Furniture,3,500,1500,Debit Card,Miami
1451,2025-01-02,10:45:21,410,567,Furniture,2,500,1000,Debit Card,Miami
1452,2025-04-26,15:08:42,394,567,Grocery,4,1.5,6,Cash,Dallas
1453,2025-07-24,14:16:20,232,530,Electronics,1,300,300,UPI,Boston
1454,2025-01-23,13:20:27,383,524,Grocery,3,3.2,9.6,Credit Card,Houston
1455,2025-06-05,9:40:44,268,581,Grocery,3,4,12,Credit Card,Miami
1456,2025-06-24,14:52:56,201,519,Electronics,3,450,1350,Cash,Boston
1457,2025-03-07,17:15:30,229,575,Electronics,3,120,360,Debit Card,Chicago
1458,2025-02-14,1:02:54,260,509,Grocery,1,1.5,1.5,UPI,Dallas
1459,2025-07-17,1:55:19,271,536,Grocery,1,1.5,1.5,Debit Card,Houston
1460,2025-02-23,18:15:07,152,552,Furniture,5,500,2500,Credit Card,Chicago
1461,2025-04-10,6:06:55,334,520,Grocery,5,3.2,16,Cash,Boston
1462,2025-02-14,20:31:16,317,518,Clothing,3,60,180,Cash,Dallas
1463,2025-06-26,13:26:26,105,598,Furniture,4,150,600,Cash,Boston
1464,2025-04-14,17:40:06,120,525,Clothing,1,55,55,Cash,San Francisco
1465,2025-08-03,14:23:49,238,577,Clothing,3,55,165,UPI,Boston
1466,2025-08-19,6:03:36,376,522,Grocery,2,2.5,5,Cash,San Francisco
1467,2025-01-08,9:22:31,150,544,Grocery,2,2.5,5,Cash,Houston
1468,2025-06-12,1:18:45,385,510,Electronics,4,799.99,3199.96,Debit Card,Houston
1469,2025-07-20,10:43:23,229,563,Clothing,2,35,70,UPI,San Francisco
1470,2025-06-06,22:07:42,492,575,Clothing,5,35,175,UPI,Dallas
1471,2025-05-31,14:22:58,213,551,Electronics,2,120,240,Credit Card,Los Angeles
1472,2025-05-29,16:59:57,131,545,Clothing,1,35,35,Credit Card,Dallas
1473,2025-04-20,10:01:06,107,542,Clothing,4,35,140,UPI,Boston
1474,2025-02-20,3:00:40,498,569,Grocery,4,3.2,12.8,Credit Card,Los Angeles
1475,2025-05-20,19:42:58,364,539,Furniture,5,220,1100,UPI,San Francisco
1476,2025-08-05,23:33:22,233,543,Grocery,1,1.5,1.5,Cash,Miami
1477,2025-04-18,17:16:23,236,593,Clothing,4,80,320,UPI,Boston
1478,2025-06-06,6:14:21,240,506,Clothing,5,80,400,Debit Card,Chicago
1479,2025-04-12,10:43:25,168,550,Electronics,5,799.99,3999.95,Debit Card,Houston
1480,2025-06-03,4:53:55,119,526,Furniture,5,75,375,Cash,Boston
1481,2025-01-20,9:09:57,354,582,Grocery,3,1.5,4.5,Cash,Miami
1482,2025-02-07,14:47:49,308,515,Grocery,5,1.5,7.5,Debit Card,Houston
1483,2025-05-25,1:02:21,377,503,Furniture,2,500,1000,Credit Card,Dallas
1484,2025-07-23,12:28:22,147,505,Electronics,5,450,2250,Debit Card,Los Angeles
1485,2025-02-27,11:31:26,327,567,Grocery,2,1.5,3,Debit Card,Houston
1486,2025-04-05,0:44:45,108,521,Furniture,1,220,220,Credit Card,Los Angeles
1487,2025-06-09,2:55:20,397,538,Clothing,3,80,240,Credit Card,Dallas
1488,2025-08-09,20:55:01,488,529,Grocery,4,3.2,12.8,UPI,New York
1489,2025-07-01,14:22:33,418,553,Furniture,5,150,750,Debit Card,Chicago
1490,2025-09-07,15:22:05,269,576,Electronics,1,450,450,Debit Card,Chicago
1491,2025-05-23,6:12:23,274,564,Furniture,5,220,1100,Credit Card,Chicago
1492,2025-06-17,14:52:46,180,595,Grocery,5,4,20,Debit Card,Houston
1493,2025-07-28,16:15:56,496,526,Electronics,2,799.99,1599.98,Debit Card,San Francisco
1494,2025-06-11,4:43:33,442,563,Clothing,5,55,275,Debit Card,Houston
1495,2025-04-17,1:32:44,355,552,Clothing,1,80,80,Cash,Boston
1496,2025-01-13,4:39:28,168,500,Grocery,5,3.2,16,Debit Card,Miami
1497,2025-01-24,3:09:06,409,534,Furniture,3,150,450,Credit Card,Dallas
1498,2025-05-09,5:45:59,228,546,Clothing,3,35,105,Debit Card,New York
1499,2025-03-02,22:02:19,462,550,Clothing,2,35,70,UPI,Chicago
1500,2025-07-12,12:32:11,207,590,Clothing,2,60,120,Credit Card,Chicago
1501,2025-08-15,20:40:46,457,504,Electronics,3,120,360,Cash,Boston
1502,2025-02-18,1:39:22,142,585,Furniture,4,500,2000,Cash,New York
1503,2025-07-06,5:15:44,142,577,Clothing,1,55,55,Cash,Miami
1504,2025-06-04,10:55:02,377,576,Electronics,4,300,1200,Cash,San Francisco
1505,2025-02-12,6:53:59,326,500,Grocery,5,3.2,16,Debit Card,Chicago
1506,2025-05-14,3:05:21,255,541,Clothing,3,60,180,Cash,Dallas
1507,2025-06-06,8:19:56,491,513,Grocery,4,4,16,UPI,Miami
1508,2025-03-23,0:46:33,440,565,Grocery,4,3.2,12.8,UPI,Chicago
1509,2025-03-30,7:04:56,393,521,Clothing,3,35,105,Debit Card,New York
1510,2025-09-05,1:00:48,235,528,Clothing,5,80,400,Cash,San Francisco
1511,2025-01-09,20:34:36,486,563,Clothing,5,55,275,UPI,Boston
1512,2025-01-10,22:44:12,413,559,Furniture,2,75,150,UPI,Dallas
1513,2025-04-10,13:41:41,378,500,Furniture,5,500,2500,Debit Card,Boston
1514,2025-02-13,3:49:19,432,541,Grocery,5,3.2,16,Cash,New York
1515,2025-07-16,22:25:42,477,566,Clothing,3,60,180,Cash,Los Angeles
1516,2025-02-18,12:42:19,365,520,Furniture,2,75,150,Credit Card,Miami
1517,2025-06-12,12:34:13,392,523,Grocery,3,3.2,9.6,Credit Card,San Francisco
1518,2025-06-05,5:20:40,168,532,Furniture,2,75,150,Cash,Dallas
1519,2025-08-15,16:20:26,106,569,Grocery,3,2.5,7.5,UPI,Chicago
1520,2025-06-28,6:29:48,138,584,Grocery,5,4,20,Credit Card,New York
1521,2025-05-03,1:05:56,121,595,Electronics,2,799.99,1599.98,Debit Card,San Francisco
1522,2025-06-10,1:53:07,400,574,Clothing,5,55,275,Credit Card,New York
1523,2025-04-22,19:33:23,205,546,Electronics,2,300,600,Cash,Chicago
1524,2025-07-07,20:09:22,283,517,Electronics,4,799.99,3199.96,Credit Card,Boston
1525,2025-07-13,2:13:16,438,538,Clothing,3,55,165,Debit Card,Miami
1526,2025-08-29,19:25:43,481,556,Grocery,5,3.2,16,Cash,Houston
1527,2025-02-03,8:18:20,444,583,Electronics,5,120,600,Credit Card,Chicago
1528,2025-02-27,5:41:58,394,557,Electronics,5,120,600,Debit Card,Dallas
1529,2025-03-08,16:57:32,374,578,Clothing,5,35,175,UPI,San Francisco
1530,2025-05-08,19:50:48,330,585,Grocery,5,3.2,16,UPI,Boston
1531,2025-05-18,8:59:47,443,542,Grocery,3,1.5,4.5,Credit Card,New York
1532,2025-07-28,7:08:53,284,570,Electronics,3,799.99,2399.97,Credit Card,New York
1533,2025-03-07,22:39:19,442,504,Electronics,3,300,900,Debit Card,Los Angeles
1534,2025-05-06,20:39:45,331,512,Clothing,3,80,240,Cash,Houston
1535,2025-03-29,21:34:14,330,539,Electronics,5,300,1500,Cash,New York
1536,2025-03-01,15:32:32,261,581,Clothing,4,55,220,Credit Card,New York
1537,2025-01-15,1:37:03,278,581,Clothing,2,35,70,Debit Card,Houston
1538,2025-04-07,12:03:03,130,559,Clothing,1,60,60,Debit Card,Boston
1539,2025-06-28,23:13:39,432,505,Grocery,1,3.2,3.2,Cash,New York
1540,2025-01-04,11:27:23,264,533,Furniture,4,220,880,Credit Card,Boston
1541,2025-08-07,19:30:43,408,550,Electronics,3,450,1350,Cash,Los Angeles
1542,2025-01-19,9:44:01,182,565,Electronics,3,300,900,UPI,San Francisco
1543,2025-07-04,17:01:07,142,564,Clothing,2,80,160,Cash,Los Angeles
1544,2025-01-13,21:21:22,191,594,Grocery,1,1.5,1.5,UPI,Houston
1545,2025-01-28,11:28:33,150,511,Clothing,3,35,105,UPI,Boston
1546,2025-01-05,17:01:11,492,542,Clothing,5,35,175,Credit Card,Chicago
1547,2025-04-21,19:22:27,380,518,Electronics,5,300,1500,Cash,Los Angeles
1548,2025-09-01,20:14:44,138,549,Electronics,5,120,600,Credit Card,Houston
1549,2025-01-11,2:51:05,466,587,Electronics,1,300,300,Cash,New York
1550,2025-07-28,13:16:49,141,561,Furniture,3,220,660,Debit Card,Miami
1551,2025-02-25,4:55:48,124,547,Electronics,3,300,900,Cash,Chicago
1552,2025-06-04,22:00:00,237,547,Electronics,3,799.99,2399.97,Debit Card,Houston
1553,2025-05-01,19:32:51,356,593,Clothing,3,35,105,Credit Card,Miami
1554,2025-04-20,17:17:28,467,554,Clothing,4,35,140,Cash,Boston
1555,2025-04-16,15:23:40,320,570,Electronics,3,120,360,Debit Card,Houston
1556,2025-02-22,5:57:14,399,570,Electronics,5,450,2250,UPI,Los Angeles
1557,2025-02-06,14:07:31,337,557,Clothing,2,55,110,Credit Card,Miami
1558,2025-05-09,20:49:10,295,589,Clothing,2,80,160,UPI,San Francisco
1559,2025-03-15,20:19:17,443,545,Electronics,4,120,480,UPI,San Francisco
1560,2025-01-26,2:03:15,443,512,Clothing,4,60,240,Cash,Dallas
1561,2025-08-30,4:33:06,203,501,Clothing,2,80,160,Credit Card,Miami
1562,2025-02-25,1:52:35,360,529,Furniture,2,150,300,UPI,San Francisco
1563,2025-08-30,14:30:42,230,514,Clothing,4,35,140,UPI,Dallas
1564,2025-01-03,16:20:08,136,548,Electronics,4,120,480,Cash,Los Angeles
1565,2025-03-05,5:56:25,273,575,Electronics,5,300,1500,Debit Card,Dallas
1566,2025-06-14,20:17:23,232,599,Electronics,3,300,900,Debit Card,Dallas
1567,2025-08-28,19:54:10,277,597,Grocery,3,1.5,4.5,UPI,Houston
1568,2025-03-13,16:07:29,164,539,Clothing,5,60,300,Debit Card,Dallas
1569,2025-05-12,2:51:48,103,599,Electronics,5,120,600,UPI,Boston
1570,2025-02-06,14:32:46,177,552,Electronics,2,300,600,Cash,Chicago
1571,2025-02-01,10:38:20,168,594,Furniture,4,220,880,Debit Card,Los Angeles
1572,2025-01-05,11:32:15,375,548,Grocery,5,2.5,12.5,Debit Card,Los Angeles
1573,2025-06-08,20:46:09,444,521,Furniture,3,150,450,Debit Card,New York
1574,2025-07-09,2:40:11,297,565,Grocery,5,2.5,12.5,Cash,San Francisco
1575,2025-06-14,22:15:20,112,554,Clothing,4,55,220,Debit Card,Chicago
1576,2025-02-17,22:34:30,219,591,Electronics,3,799.99,2399.97,Debit Card,Chicago
1577,2025-03-25,10:54:40,207,565,Furniture,1,500,500,Cash,Chicago
1578,2025-01-22,11:54:37,384,596,Grocery,4,4,16,Cash,Dallas
1579,2025-04-01,7:44:33,474,591,Clothing,5,55,275,Cash,Boston
1580,2025-06-03,10:59:46,238,587,Grocery,1,4,4,Credit Card,Los Angeles
1581,2025-04-22,0:27:48,172,515,Furniture,4,75,300,Credit Card,San Francisco
1582,2025-02-11,1:46:20,247,545,Clothing,1,55,55,Credit Card,Miami
1583,2025-07-21,22:00:55,103,521,Electronics,2,120,240,Debit Card,San Francisco
1584,2025-08-04,18:51:00,188,582,Furniture,2,150,300,UPI,Chicago
1585,2025-06-02,3:45:47,111,537,Electronics,1,300,300,Cash,Chicago
1586,2025-05-28,21:35:19,439,539,Furniture,1,220,220,Debit Card,New York
1587,2025-07-06,15:12:18,404,582,Furniture,2,220,440,Cash,Chicago
1588,2025-07-12,17:23:27,337,550,Electronics,5,300,1500,Cash,Los Angeles
1589,2025-01-29,9:53:08,334,560,Electronics,2,799.99,1599.98,Debit Card,San Francisco
1590,2025-05-19,6:50:05,242,570,Grocery,5,3.2,16,Cash,Houston
1591,2025-03-20,11:09:25,484,592,Grocery,1,4,4,Credit Card,San Francisco
1592,2025-01-30,15:47:40,425,501,Electronics,5,799.99,3999.95,UPI,Houston
1593,2025-04-24,18:08:21,340,574,Electronics,4,450,1800,Debit Card,Los Angeles
1594,2025-08-22,5:19:19,113,589,Furniture,5,500,2500,Debit Card,New York
1595,2025-01-06,1:04:18,485,523,Electronics,3,120,360,Cash,Houston
1596,2025-01-19,2:18:53,331,561,Electronics,4,450,1800,Credit Card,New York
1597,2025-04-16,14:39:13,167,525,Furniture,2,500,1000,Debit Card,Los Angeles
1598,2025-09-05,8:44:10,454,508,Grocery,5,3.2,16,Debit Card,Dallas
1599,2025-08-02,3:11:52,321,588,Clothing,2,80,160,Debit Card,Dallas
1600,2025-06-30,20:06:32,399,526,Clothing,1,80,80,Debit Card,Chicago
1601,2025-07-14,16:46:26,486,564,Grocery,2,2.5,5,Credit Card,Los Angeles
1602,2025-08-06,19:20:52,101,552,Electronics,2,450,900,Debit Card,Miami
1603,2025-08-26,4:05:49,217,585,Electronics,4,120,480,Credit Card,Miami
1604,2025-01-03,6:19:47,257,552,Grocery,3,4,12,Credit Card,Houston
1605,2025-07-21,23:54:24,222,581,Electronics,1,450,450,Cash,San Francisco
1606,2025-05-04,0:00:44,379,571,Clothing,5,35,175,UPI,Houston
1607,2025-01-19,4:21:55,118,571,Grocery,4,4,16,Debit Card,New York
1608,2025-01-24,17:07:08,344,528,Electronics,3,300,900,Credit Card,Dallas
1609,2025-04-27,10:36:54,230,548,Electronics,5,120,600,UPI,Boston
1610,2025-04-22,10:21:05,154,599,Grocery,1,4,4,Credit Card,Dallas
1611,2025-01-10,9:33:54,393,572,Grocery,3,2.5,7.5,Cash,Los Angeles
1612,2025-05-17,4:10:31,249,579,Clothing,2,35,70,Credit Card,Houston
1613,2025-01-02,5:28:13,463,518,Electronics,2,799.99,1599.98,UPI,Dallas
1614,2025-09-05,22:55:22,276,547,Clothing,3,80,240,Credit Card,Dallas
1615,2025-03-31,21:50:55,352,524,Furniture,1,75,75,Debit Card,San Francisco
1616,2025-06-17,20:54:09,378,535,Electronics,5,799.99,3999.95,Credit Card,Houston
1617,2025-06-15,7:10:17,191,537,Electronics,1,120,120,Cash,Chicago
1618,2025-08-10,0:21:24,367,522,Clothing,3,60,180,Credit Card,Los Angeles
1619,2025-05-09,0:36:49,107,582,Furniture,2,500,1000,Cash,San Francisco
1620,2025-06-11,23:53:53,356,555,Clothing,4,55,220,Cash,New York
1621,2025-01-13,1:55:44,450,572,Furniture,4,500,2000,UPI,Boston
1622,2025-08-08,4:07:19,178,502,Electronics,2,450,900,Credit Card,Houston
1623,2025-02-24,10:03:23,138,557,Clothing,5,60,300,Debit Card,New York
1624,2025-05-06,20:30:53,280,583,Grocery,4,3.2,12.8,Credit Card,Houston
1625,2025-01-06,19:31:35,349,507,Clothing,1,35,35,UPI,Houston
1626,2025-08-20,2:35:09,343,560,Electronics,5,120,600,Cash,New York
1627,2025-03-07,17:28:23,354,539,Grocery,5,1.5,7.5,UPI,Boston
1628,2025-07-28,15:46:45,385,513,Electronics,2,300,600,Cash,Chicago
1629,2025-08-30,6:30:46,451,510,Clothing,5,60,300,UPI,Houston
1630,2025-01-09,14:52:15,179,537,Grocery,5,1.5,7.5,Cash,Miami
1631,2025-01-15,6:47:32,397,554,Clothing,1,60,60,Cash,Los Angeles
1632,2025-05-02,2:00:56,192,582,Grocery,5,2.5,12.5,Cash,San Francisco
1633,2025-02-16,1:12:32,406,502,Grocery,2,2.5,5,UPI,Miami
1634,2025-08-31,20:15:30,207,521,Clothing,1,60,60,Credit Card,San Francisco
1635,2025-02-10,23:20:06,326,584,Clothing,1,35,35,Credit Card,New York
1636,2025-06-08,14:39:36,223,564,Electronics,2,300,600,Debit Card,Miami
1637,2025-03-09,5:01:45,185,519,Grocery,3,2.5,7.5,Debit Card,Boston
1638,2025-05-08,13:16:01,185,537,Electronics,4,120,480,UPI,New York
1639,2025-03-20,16:38:44,214,560,Clothing,3,80,240,UPI,San Francisco
1640,2025-04-03,12:07:04,147,565,Furniture,2,500,1000,Credit Card,Chicago
1641,2025-08-11,10:41:28,474,508,Furniture,2,220,440,Credit Card,Los Angeles
1642,2025-04-24,1:08:00,166,519,Clothing,1,60,60,UPI,Houston
1643,2025-07-07,0:54:42,108,503,Furniture,3,500,1500,Cash,New York
1644,2025-08-28,15:22:32,418,567,Furniture,1,75,75,Debit Card,Los Angeles
1645,2025-06-15,16:34:24,419,511,Furniture,4,75,300,Debit Card,Boston
1646,2025-03-25,21:16:05,321,519,Clothing,4,55,220,Cash,Los Angeles
1647,2025-08-26,5:09:41,352,552,Electronics,1,799.99,799.99,Credit Card,Houston
1648,2025-06-04,13:19:07,321,596,Electronics,5,120,600,Cash,Los Angeles
1649,2025-03-20,12:07:20,233,521,Electronics,5,450,2250,Cash,Houston
1650,2025-06-04,0:33:47,472,598,Clothing,1,80,80,Debit Card,San Francisco
1651,2025-02-25,12:09:40,426,530,Grocery,2,4,8,Debit Card,San Francisco
1652,2025-07-23,5:22:08,230,509,Grocery,5,3.2,16,Debit Card,Boston
1653,2025-07-09,19:54:44,291,537,Grocery,1,4,4,Debit Card,Miami
1654,2025-04-03,12:26:53,224,569,Grocery,5,3.2,16,Cash,New York
1655,2025-05-11,15:19:35,347,547,Furniture,2,500,1000,UPI,Boston
1656,2025-02-13,0:02:04,313,530,Furniture,4,220,880,Debit Card,San Francisco
1657,2025-06-24,8:45:51,183,566,Clothing,3,35,105,Cash,Dallas
1658,2025-02-27,23:58:16,378,566,Electronics,5,300,1500,Cash,Houston
1659,2025-04-08,3:29:44,358,583,Clothing,5,60,300,UPI,New York
1660,2025-04-15,3:11:21,292,515,Furniture,4,150,600,Credit Card,Houston
1661,2025-05-25,0:39:38,285,538,Clothing,1,35,35,Debit Card,Boston
1662,2025-04-28,16:01:18,197,594,Furniture,3,75,225,UPI,San Francisco
1663,2025-02-23,12:47:14,144,514,Furniture,1,75,75,Credit Card,San Francisco
1664,2025-08-14,10:22:02,418,528,Furniture,2,500,1000,UPI,New York
1665,2025-09-07,22:31:50,293,513,Furniture,3,75,225,UPI,San Francisco
1666,2025-09-08,6:53:08,293,575,Clothing,2,35,70,Cash,New York
1667,2025-06-11,21:04:33,398,517,Clothing,4,60,240,Cash,San Francisco
1668,2025-08-19,10:12:40,315,514,Clothing,5,35,175,UPI,Houston
1669,2025-07-04,0:25:18,268,595,Furniture,2,150,300,UPI,Los Angeles
1670,2025-05-25,7:59:39,302,563,Grocery,5,2.5,12.5,Credit Card,Miami
1671,2025-09-08,11:03:04,376,541,Electronics,5,799.99,3999.95,Debit Card,New York
1672,2025-07-20,2:16:54,293,503,Furniture,2,500,1000,Credit Card,San Francisco
1673,2025-01-08,20:05:31,201,508,Clothing,4,55,220,Cash,New York
1674,2025-01-30,21:49:51,129,509,Grocery,2,4,8,Cash,San Francisco
1675,2025-07-25,9:20:33,126,582,Clothing,3,60,180,Debit Card,Los Angeles
1676,2025-05-26,16:34:51,138,560,Clothing,5,35,175,Debit Card,Boston
1677,2025-05-07,19:24:22,300,545,Grocery,3,1.5,4.5,UPI,Chicago
1678,2025-01-22,2:48:34,249,564,Furniture,1,220,220,UPI,Chicago
1679,2025-08-02,1:54:57,340,538,Electronics,2,120,240,Credit Card,Chicago
1680,2025-04-29,9:05:16,137,522,Grocery,4,1.5,6,Cash,Dallas
1681,2025-02-12,15:59:47,193,546,Electronics,1,120,120,UPI,Los Angeles
1682,2025-01-28,23:50:49,206,546,Electronics,4,450,1800,Debit Card,Houston
1683,2025-08-07,16:33:43,138,515,Clothing,2,55,110,Debit Card,San Francisco
1684,2025-01-10,9:03:58,439,540,Grocery,1,1.5,1.5,Credit Card,San Francisco
1685,2025-02-03,6:48:01,324,528,Clothing,1,55,55,Cash,Miami
1686,2025-02-23,2:25:06,195,527,Clothing,3,35,105,Cash,Houston
1687,2025-02-16,3:05:06,162,563,Furniture,4,75,300,UPI,Los Angeles
1688,2025-07-08,1:25:08,427,539,Grocery,5,1.5,7.5,Cash,San Francisco
1689,2025-07-29,12:48:16,369,586,Clothing,1,55,55,UPI,San Francisco
1690,2025-03-03,0:13:45,269,581,Furniture,1,500,500,Credit Card,Miami
